REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
HHS Regions,Region 8,2006,39,0.30966,1.54222,28,,18,22,,14,82,19,5317
HHS Regions,Region 9,2006,39,1.22648,1.00634,92,,66,91,,16,265,64,26333
HHS Regions,Region 10,2006,39,1.50605,2.91935,16,,13,30,,0,59,12,2021
HHS Regions,Region 1,2006,40,0.402107,0.507362,25,,46,54,,18,143,115,28185
HHS Regions,Region 2,2006,40,0.666153,0.507548,48,,32,34,,3,117,80,23052
HHS Regions,Region 3,2006,40,2.30117,1.64069,132,,130,203,,34,499,104,30414
HHS Regions,Region 4,2006,40,0.874174,1.1126,379,,167,398,,43,987,300,88711
HHS Regions,Region 5,2006,40,1.05294,1.31539,240,,204,353,,33,830,205,63099
HHS Regions,Region 6,2006,40,1.29969,1.24355,94,,86,151,,11,342,129,27502
HHS Regions,Region 7,2006,40,0.413715,0.489522,36,,18,27,,8,89,80,18181
HHS Regions,Region 8,2006,40,2.09462,2.4404,231,,309,256,,72,868,74,35568
HHS Regions,Region 9,2006,40,1.3195,1.00884,217,,111,188,,41,557,199,55212
HHS Regions,Region 10,2006,40,1.17248,1.5722,32,,13,35,,1,81,37,5152
HHS Regions,Region 1,2006,41,0.371549,0.464246,10,,52,58,,9,129,118,27787
HHS Regions,Region 2,2006,41,0.684899,0.645879,51,,32,66,,2,151,89,23379
HHS Regions,Region 3,2006,41,1.99896,1.44586,120,,116,202,,40,478,106,33060
HHS Regions,Region 4,2006,41,0.927592,1.10907,354,,209,437,,37,1037,308,93502
HHS Regions,Region 5,2006,41,1.12725,1.31484,276,,208,319,,36,839,213,63810
HHS Regions,Region 6,2006,41,1.6574,1.58423,136,,116,167,,15,434,127,27395
HHS Regions,Region 7,2006,41,0.405594,0.428458,28,,20,26,,12,86,82,20072
HHS Regions,Region 8,2006,41,0.651354,0.514936,41,,72,65,,13,191,82,37092
HHS Regions,Region 9,2006,41,1.42022,1.19595,236,,146,226,,34,642,200,53681
HHS Regions,Region 10,2006,41,0.990866,1.65305,26,,21,36,,2,85,36,5142
HHS Regions,Region 1,2006,42,0.553866,0.591471,25,,63,83,,15,186,122,31447
HHS Regions,Region 2,2006,42,0.821216,0.850423,73,,59,85,,9,226,92,26575
HHS Regions,Region 3,2006,42,2.10183,1.65217,123,,119,234,,52,528,109,31958
HHS Regions,Region 4,2006,42,0.96637,1.14126,375,,232,479,,37,1123,315,98400
HHS Regions,Region 5,2006,42,1.19444,1.32418,283,,203,362,,37,885,227,66834
HHS Regions,Region 6,2006,42,1.98234,1.98894,298,,175,235,,44,752,149,37809
HHS Regions,Region 7,2006,42,0.57966,0.646855,51,,24,50,,13,138,80,21334
HHS Regions,Region 8,2006,42,0.474206,0.476142,40,,77,55,,17,189,88,39694
HHS Regions,Region 9,2006,42,1.38602,1.08849,254,,126,219,,40,639,205,58705
HHS Regions,Region 10,2006,42,0.814375,1.13618,21,,21,28,,1,71,38,6249
HHS Regions,Region 1,2006,43,0.507175,0.632198,21,,71,89,,21,202,129,31952
HHS Regions,Region 2,2006,43,0.832293,0.801078,90,,40,82,,8,220,93,27463
HHS Regions,Region 3,2006,43,2.06916,1.54823,123,,115,219,,33,490,108,31649
HHS Regions,Region 4,2006,43,0.985017,1.18356,424,,219,584,,39,1266,325,106965
HHS Regions,Region 5,2006,43,1.22763,1.34286,306,,199,370,,38,913,230,67989
HHS Regions,Region 6,2006,43,2.04055,2.01559,263,,187,275,,30,755,150,37458
HHS Regions,Region 7,2006,43,0.60232,0.634258,56,,36,39,,18,149,84,23492
HHS Regions,Region 8,2006,43,0.378489,0.378635,28,,57,48,,8,141,80,37239
HHS Regions,Region 9,2006,43,1.2384,1.02118,237,,133,252,,29,651,207,63750
HHS Regions,Region 10,2006,43,0.888848,1.59558,34,,29,38,,0,101,39,6330
HHS Regions,Region 1,2006,44,0.680851,0.724593,36,,69,118,,13,236,128,32570
HHS Regions,Region 2,2006,44,0.716796,0.714565,76,,48,83,,12,219,90,30648
HHS Regions,Region 3,2006,44,2.00804,1.52605,125,,111,237,,49,522,112,34206
HHS Regions,Region 4,2006,44,1.20553,1.33797,488,,250,698,,38,1474,338,110167
HHS Regions,Region 5,2006,44,1.17773,1.29263,265,,227,366,,54,912,234,70554
HHS Regions,Region 6,2006,44,2.36278,2.35836,281,,198,314,,42,835,142,35406
HHS Regions,Region 7,2006,44,0.670511,0.673796,60,,26,63,,6,155,86,23004
HHS Regions,Region 8,2006,44,0.254771,0.34331,30,,49,48,,15,142,89,41362
HHS Regions,Region 9,2006,44,1.51518,1.28772,295,,154,301,,51,801,219,62203
HHS Regions,Region 10,2006,44,1.00129,1.61105,16,,25,42,,1,84,35,5214
HHS Regions,Region 1,2006,45,0.531849,0.589555,28,,74,92,,11,205,132,34772
HHS Regions,Region 2,2006,45,0.910751,0.946228,104,,58,108,,20,290,97,30648
HHS Regions,Region 3,2006,45,1.77216,1.30431,118,,116,161,,34,429,109,32891
HHS Regions,Region 4,2006,45,1.36565,1.5336,621,,300,755,,36,1712,345,111633
HHS Regions,Region 5,2006,45,1.29569,1.41575,331,,201,428,,53,1013,237,71552
HHS Regions,Region 6,2006,45,3.13319,3.0508,489,,258,392,,52,1191,146,39039
HHS Regions,Region 7,2006,45,0.624248,0.71738,63,,36,49,,6,154,89,21467
HHS Regions,Region 8,2006,45,0.827005,0.679895,48,,86,93,,55,282,92,41477
HHS Regions,Region 9,2006,45,1.46804,1.17009,285,,161,277,,45,768,214,65636
HHS Regions,Region 10,2006,45,1.15597,1.64189,25,,30,38,,2,95,36,5786
HHS Regions,Region 1,2006,46,0.598564,0.719849,26,,83,119,,16,244,129,33896
HHS Regions,Region 2,2006,46,0.952837,1.03261,123,,74,111,,14,322,93,31183
HHS Regions,Region 3,2006,46,2.12607,1.5998,151,,113,229,,25,518,108,32379
HHS Regions,Region 4,2006,46,1.47086,1.77827,637,,315,963,,48,1963,334,110388
HHS Regions,Region 5,2006,46,1.37962,1.60761,443,,228,476,,39,1186,238,73774
HHS Regions,Region 6,2006,46,3.36411,3.31152,566,,251,380,,63,1260,143,38049
HHS Regions,Region 7,2006,46,0.765374,0.811747,52,,39,47,,19,157,90,19341
HHS Regions,Region 8,2006,46,0.421794,0.442719,40,,69,68,,18,195,90,44046
HHS Regions,Region 9,2006,46,1.33279,1.13582,292,,153,247,,46,738,215,64975
HHS Regions,Region 10,2006,46,0.686028,1.43727,25,,17,41,,2,85,34,5914
HHS Regions,Region 1,2006,47,0.771447,1.01902,47,,82,93,,26,248,129,24337
HHS Regions,Region 2,2006,47,1.9852,1.57995,169,,71,114,,18,372,94,23545
HHS Regions,Region 3,2006,47,2.56081,2.01596,141,,84,249,,11,485,113,24058
HHS Regions,Region 4,2006,47,1.92834,2.2723,604,,394,756,,57,1811,336,79699
HHS Regions,Region 5,2006,47,1.43958,1.62127,309,,202,331,,61,903,235,55697
HHS Regions,Region 6,2006,47,3.728,3.7169,518,,277,281,,103,1179,149,31720
HHS Regions,Region 7,2006,47,0.742449,0.834229,42,,29,51,,10,132,85,15823
HHS Regions,Region 8,2006,47,0.53915,0.608257,35,,70,76,,12,193,93,31730
HHS Regions,Region 9,2006,47,1.71623,1.64381,305,,172,211,,55,743,217,45200
HHS Regions,Region 10,2006,47,1.32557,1.79533,18,,28,40,,4,90,37,5013
HHS Regions,Region 1,2006,48,0.691579,0.697081,30,,89,91,,25,235,130,33712
HHS Regions,Region 2,2006,48,2.21485,1.60125,226,,89,193,,26,534,94,33349
HHS Regions,Region 3,2006,48,2.42082,2.00717,196,,150,257,,35,638,110,31786
HHS Regions,Region 4,2006,48,1.85793,2.00339,760,,504,1003,,63,2330,337,116303
HHS Regions,Region 5,2006,48,1.4741,1.62972,388,,277,418,,72,1155,236,70871
HHS Regions,Region 6,2006,48,3.27971,3.29147,470,,353,337,,77,1237,144,37582
HHS Regions,Region 7,2006,48,1.0881,1.15473,82,,43,81,,14,220,89,19052
HHS Regions,Region 8,2006,48,0.608505,0.488963,39,,79,67,,21,206,90,42130
HHS Regions,Region 9,2006,48,1.45311,1.42346,360,,164,291,,53,868,218,60978
HHS Regions,Region 10,2006,48,1.45189,1.69143,22,,26,54,,5,107,38,6326
HHS Regions,Region 1,2006,49,0.869531,0.88959,52,,77,123,,30,282,126,31700
HHS Regions,Region 2,2006,49,1.9284,1.55139,207,,76,172,,23,478,91,30811
HHS Regions,Region 3,2006,49,2.58223,2.00179,183,,141,280,,21,625,107,31222
HHS Regions,Region 4,2006,49,2.09986,2.50037,821,,517,1294,,70,2702,347,108064
HHS Regions,Region 5,2006,49,1.59245,1.74956,411,,284,487,,71,1253,238,71618
HHS Regions,Region 6,2006,49,3.39292,3.38837,429,,331,432,,107,1299,154,38337
HHS Regions,Region 7,2006,49,1.25397,1.30368,100,,55,88,,19,262,88,20097
HHS Regions,Region 8,2006,49,0.415035,0.37501,34,,48,44,,15,141,83,37599
HHS Regions,Region 9,2006,49,1.63784,1.5866,380,,235,291,,66,972,221,61263
HHS Regions,Region 10,2006,49,1.66026,1.79104,26,,40,33,,9,108,38,6030
HHS Regions,Region 1,2006,50,1.06632,1.04705,50,,137,113,,26,326,125,31135
HHS Regions,Region 2,2006,50,1.93705,1.79125,213,,112,165,,36,526,94,29365
HHS Regions,Region 3,2006,50,2.67936,2.14587,199,,125,347,,36,707,110,32947
HHS Regions,Region 4,2006,50,3.24123,3.92742,1181,,795,2068,,86,4130,340,105158
HHS Regions,Region 5,2006,50,1.73687,1.98024,462,,284,563,,94,1403,234,70850
HHS Regions,Region 6,2006,50,4.65279,4.60619,591,,295,634,,83,1603,145,34801
HHS Regions,Region 7,2006,50,1.5791,1.52083,105,,62,108,,21,296,87,19463
HHS Regions,Region 8,2006,50,0.520031,0.51561,44,,72,81,,22,219,93,42474
HHS Regions,Region 9,2006,50,1.75046,1.69955,391,,265,339,,67,1062,223,62487
HHS Regions,Region 10,2006,50,1.58178,1.90857,34,,30,52,,8,124,41,6497
HHS Regions,Region 1,2006,51,0.964736,1.02913,46,,97,96,,32,271,119,26333
HHS Regions,Region 2,2006,51,2.90958,2.47962,237,,136,207,,65,645,92,26012
HHS Regions,Region 3,2006,51,3.05619,2.47871,216,,145,320,,38,719,107,29007
HHS Regions,Region 4,2006,51,3.6552,4.26435,1075,,904,1664,,126,3769,319,88384
HHS Regions,Region 5,2006,51,2.17548,2.50913,582,,313,645,,61,1601,234,63807
HHS Regions,Region 6,2006,51,4.68878,4.71263,571,,217,545,,56,1389,141,29474
HHS Regions,Region 7,2006,51,2.31496,2.2651,138,,71,146,,23,378,85,16688
HHS Regions,Region 8,2006,51,0.711545,0.799872,46,,62,122,,19,249,90,31130
HHS Regions,Region 9,2006,51,2.61007,2.15844,433,,260,287,,75,1055,210,48878
HHS Regions,Region 10,2006,51,1.93395,2.06369,43,,32,33,,8,116,38,5621
HHS Regions,Region 1,2006,52,1.5931,1.65556,91,,110,97,,40,338,115,20416
HHS Regions,Region 2,2006,52,2.67177,2.27522,198,,82,140,,15,435,89,19119
HHS Regions,Region 3,2006,52,3.69799,3.16297,213,,149,287,,46,695,106,21973
HHS Regions,Region 4,2006,52,3.00834,3.98505,783,,746,804,,120,2453,316,61555
HHS Regions,Region 5,2006,52,2.66925,3.02478,734,,404,611,,109,1858,224,61426
HHS Regions,Region 6,2006,52,5.66906,5.66242,580,,299,375,,106,1360,111,24018
HHS Regions,Region 7,2006,52,2.7489,2.65205,144,,71,134,,26,375,82,14140
HHS Regions,Region 8,2006,52,1.44753,1.6388,49,,103,117,,27,296,79,18062
HHS Regions,Region 9,2006,52,2.47785,2.42582,413,,218,270,,94,995,201,41017
HHS Regions,Region 10,2006,52,2.23245,2.4765,38,,34,33,,3,108,36,4361
HHS Regions,Region 1,2007,1,1.35885,1.45004,69,,142,114,,34,359,120,24758
HHS Regions,Region 2,2007,1,2.22255,2.29912,224,,160,185,,29,598,93,26010
HHS Regions,Region 3,2007,1,2.63953,2.26857,222,,189,242,,41,694,115,30592
HHS Regions,Region 4,2007,1,1.87541,2.29383,652,,641,604,,124,2021,333,88106
HHS Regions,Region 5,2007,1,2.39871,2.63851,623,,444,491,,115,1673,237,63407
HHS Regions,Region 6,2007,1,3.85813,3.90649,474,,352,339,,90,1255,162,32126
HHS Regions,Region 7,2007,1,2.11955,2.24215,130,,79,105,,21,335,90,14941
HHS Regions,Region 8,2007,1,0.628118,0.697867,60,,96,68,,21,245,93,35107
HHS Regions,Region 9,2007,1,2.81479,2.2533,446,,258,298,,100,1102,210,48906
HHS Regions,Region 10,2007,1,1.3554,1.86782,27,,33,35,,9,104,37,5568
HHS Regions,Region 1,2007,2,1.07263,1.09072,56,,90,131,,32,309,117,28330
HHS Regions,Region 2,2007,2,1.60496,1.81153,155,,158,159,,18,490,91,27049
HHS Regions,Region 3,2007,2,2.09646,1.76848,165,,171,232,,44,612,116,34606
HHS Regions,Region 4,2007,2,1.56334,1.87122,608,,471,685,,75,1839,329,98278
HHS Regions,Region 5,2007,2,1.97275,2.13879,529,,361,530,,88,1508,235,70507
HHS Regions,Region 6,2007,2,3.54881,3.45315,410,,326,371,,91,1198,146,34693
HHS Regions,Region 7,2007,2,1.52075,1.56265,93,,53,153,,19,318,92,20350
HHS Regions,Region 8,2007,2,0.516237,0.606998,58,,96,84,,17,255,93,42010
HHS Regions,Region 9,2007,2,2.69837,1.97287,395,,256,357,,87,1095,212,55503
HHS Regions,Region 10,2007,2,2.79942,2.66641,38,,36,54,,9,137,36,5138
HHS Regions,Region 1,2007,3,1.35598,1.43896,88,,101,162,,29,380,123,26408
HHS Regions,Region 2,2007,3,1.76245,1.93587,189,,107,199,,17,512,87,26448
HHS Regions,Region 3,2007,3,2.08307,1.79472,156,,159,243,,40,598,116,33320
HHS Regions,Region 4,2007,3,1.75994,1.87863,547,,400,764,,65,1776,323,94537
HHS Regions,Region 5,2007,3,2.15523,2.27217,459,,292,657,,65,1473,227,64828
HHS Regions,Region 6,2007,3,4.16998,4.10758,456,,182,470,,42,1150,148,27997
HHS Regions,Region 7,2007,3,1.62299,1.68084,101,,76,155,,14,346,89,20585
HHS Regions,Region 8,2007,3,0.626519,0.656774,51,,90,99,,26,266,96,40501
HHS Regions,Region 9,2007,3,2.70818,2.21445,458,,247,435,,101,1241,223,56041
HHS Regions,Region 10,2007,3,3.28908,3.47049,43,,47,64,,13,167,38,4812
HHS Regions,Region 1,2007,4,0.93553,1.00954,66,,94,127,,22,309,122,30608
HHS Regions,Region 2,2007,4,2.05257,2.31794,194,,172,304,,21,691,94,29811
HHS Regions,Region 3,2007,4,2.50163,2.42134,183,,182,314,,29,708,113,29240
HHS Regions,Region 4,2007,4,1.96314,2.29257,774,,467,1067,,81,2389,325,104206
HHS Regions,Region 5,2007,4,2.42197,2.56692,570,,402,840,,83,1895,233,73824
HHS Regions,Region 6,2007,4,5.71282,5.25577,754,,355,857,,130,2096,163,39880
HHS Regions,Region 7,2007,4,2.14962,2.24305,131,,118,264,,23,536,92,23896
HHS Regions,Region 8,2007,4,0.821672,0.807889,81,,93,151,,24,349,94,43199
HHS Regions,Region 9,2007,4,3.40221,2.61791,610,,296,680,,117,1703,220,65052
HHS Regions,Region 10,2007,4,3.16776,3.31095,47,,78,80,,7,212,39,6403
HHS Regions,Region 1,2007,5,1.29455,1.32478,81,,122,195,,21,419,123,31628
HHS Regions,Region 2,2007,5,1.94244,2.14181,172,,132,352,,14,670,93,31282
HHS Regions,Region 3,2007,5,2.38504,2.0888,163,,125,297,,36,621,109,29730
HHS Regions,Region 4,2007,5,2.16127,2.47147,656,,592,1309,,66,2623,325,106131
HHS Regions,Region 5,2007,5,3.21376,3.40719,688,,472,1205,,97,2462,233,72259
HHS Regions,Region 6,2007,5,5.67757,5.33404,725,,467,849,,86,2127,159,39876
HHS Regions,Region 7,2007,5,2.83402,3.02274,180,,133,348,,17,678,91,22430
HHS Regions,Region 8,2007,5,1.40699,1.48938,84,,119,156,,14,373,80,25044
HHS Regions,Region 9,2007,5,3.89409,3.00648,653,,318,841,,100,1912,220,63596
HHS Regions,Region 10,2007,5,3.3061,3.751,54,,79,96,,6,235,39,6265
HHS Regions,Region 1,2007,6,1.70886,1.66496,96,,126,269,,29,520,124,31232
HHS Regions,Region 2,2007,6,2.08747,2.2687,208,,145,362,,15,730,93,32177
HHS Regions,Region 3,2007,6,2.66325,2.51022,210,,168,365,,31,774,109,30834
HHS Regions,Region 4,2007,6,2.65717,3.10466,823,,631,1801,,80,3335,326,107419
HHS Regions,Region 5,2007,6,3.22326,3.46119,689,,469,1211,,89,2458,235,71016
HHS Regions,Region 6,2007,6,7.26662,6.6092,804,,595,1240,,60,2699,150,40837
HHS Regions,Region 7,2007,6,2.6656,2.72263,170,,126,364,,12,672,90,24682
HHS Regions,Region 8,2007,6,1.21489,1.03416,78,,112,224,,8,422,93,40806
HHS Regions,Region 9,2007,6,4.23922,3.25041,687,,430,1009,,116,2242,225,68976
HHS Regions,Region 10,2007,6,4.95601,5.26396,75,,108,150,,12,345,39,6554
HHS Regions,Region 1,2007,7,1.80821,1.83446,70,,144,250,,32,496,118,27038
HHS Regions,Region 2,2007,7,2.29195,2.43168,219,,102,372,,10,703,88,28910
HHS Regions,Region 3,2007,7,2.70936,2.54058,170,,170,293,,40,673,108,26490
HHS Regions,Region 4,2007,7,2.66486,3.2355,772,,634,1897,,88,3391,321,104806
HHS Regions,Region 5,2007,7,3.35463,3.64476,674,,515,1179,,78,2446,231,67110
HHS Regions,Region 6,2007,7,7.56285,7.26147,903,,654,1095,,103,2755,156,37940
HHS Regions,Region 7,2007,7,2.52187,2.65982,176,,111,268,,20,575,90,21618
HHS Regions,Region 8,2007,7,1.69494,1.79491,146,,233,386,,26,791,93,44069
HHS Regions,Region 9,2007,7,3.56722,2.85976,675,,296,763,,110,1844,218,64481
HHS Regions,Region 10,2007,7,7.0222,5.41319,74,,96,165,,22,357,38,6595
HHS Regions,Region 1,2007,8,1.78855,1.82746,79,,125,271,,37,512,121,28017
HHS Regions,Region 2,2007,8,2.14658,2.40892,201,,103,331,,13,648,85,26900
HHS Regions,Region 3,2007,8,2.48248,2.2162,163,,188,295,,33,679,102,30638
HHS Regions,Region 4,2007,8,2.73488,3.40896,868,,725,1837,,74,3504,315,102788
HHS Regions,Region 5,2007,8,3.19893,3.26784,572,,585,1212,,91,2460,235,75279
HHS Regions,Region 6,2007,8,7.29035,6.94871,863,,691,1196,,190,2940,162,42310
HHS Regions,Region 7,2007,8,2.60981,2.82804,180,,116,256,,20,572,89,20226
HHS Regions,Region 8,2007,8,1.6064,1.6707,121,,242,344,,46,753,94,45071
HHS Regions,Region 9,2007,8,3.08952,2.66862,622,,329,668,,89,1708,218,64003
HHS Regions,Region 10,2007,8,3.73482,3.96097,59,,71,127,,15,272,39,6867
HHS Regions,Region 1,2007,9,1.66031,1.82341,77,,142,267,,34,520,118,28518
HHS Regions,Region 2,2007,9,1.90272,1.91326,136,,85,311,,15,547,87,28590
HHS Regions,Region 3,2007,9,2.60062,2.35224,146,,226,341,,36,749,107,31842
HHS Regions,Region 4,2007,9,2.22716,2.69034,686,,553,1403,,93,2735,307,101660
HHS Regions,Region 5,2007,9,2.91564,3.03382,499,,471,1058,,63,2091,226,68923
HHS Regions,Region 6,2007,9,6.14836,5.97099,738,,616,921,,158,2433,152,40747
HHS Regions,Region 7,2007,9,1.69268,1.84342,88,,78,152,,26,344,83,18661
HHS Regions,Region 8,2007,9,1.5992,1.58937,127,,233,309,,39,708,91,44546
HHS Regions,Region 9,2007,9,2.63474,2.22035,473,,272,559,,91,1395,220,62828
HHS Regions,Region 10,2007,9,4.14204,4.00517,46,,102,108,,23,279,37,6966
HHS Regions,Region 1,2007,10,1.43936,1.64847,52,,131,239,,37,459,117,27844
HHS Regions,Region 2,2007,10,2.10377,2.10868,141,,97,338,,3,579,88,27458
HHS Regions,Region 3,2007,10,2.81957,2.5012,152,,257,330,,40,779,102,31145
HHS Regions,Region 4,2007,10,2.12449,2.42759,638,,484,1116,,61,2299,299,94703
HHS Regions,Region 5,2007,10,2.68713,2.97971,535,,476,1085,,78,2174,227,72960
HHS Regions,Region 6,2007,10,5.0833,4.9934,593,,468,746,,84,1891,150,37870
HHS Regions,Region 7,2007,10,1.35017,1.39752,74,,71,116,,11,272,81,19463
HHS Regions,Region 8,2007,10,1.32999,1.46994,97,,222,330,,19,668,94,45444
HHS Regions,Region 9,2007,10,2.60694,2.1475,477,,255,563,,96,1391,215,64773
HHS Regions,Region 10,2007,10,2.08579,3.07809,39,,72,74,,18,203,35,6595
HHS Regions,Region 1,2007,11,2.00442,1.71534,34,,160,193,,30,417,115,24310
HHS Regions,Region 2,2007,11,2.51107,2.68543,280,,106,342,,3,731,84,27221
HHS Regions,Region 3,2007,11,2.79384,2.43786,149,,240,329,,46,764,101,31339
HHS Regions,Region 4,2007,11,1.85269,2.06883,530,,360,805,,47,1742,293,84202
HHS Regions,Region 5,2007,11,2.76833,3.0417,483,,453,955,,82,1973,222,64865
HHS Regions,Region 6,2007,11,4.45923,4.58341,496,,535,515,,106,1652,137,36043
HHS Regions,Region 7,2007,11,1.43639,1.5571,99,,50,97,,20,266,77,17083
HHS Regions,Region 8,2007,11,1.50656,1.57883,116,,216,277,,39,648,89,41043
HHS Regions,Region 9,2007,11,2.12876,1.91195,427,,236,452,,88,1203,208,62920
HHS Regions,Region 10,2007,11,2.76371,3.15641,54,,70,66,,11,201,35,6368
HHS Regions,Region 1,2007,12,1.5568,1.42144,38,,104,184,,27,353,114,24834
HHS Regions,Region 2,2007,12,1.98271,2.0855,152,,84,281,,5,522,80,25030
HHS Regions,Region 3,2007,12,2.33845,1.91253,108,,180,247,,30,565,96,29542
HHS Regions,Region 4,2007,12,1.39411,1.68789,478,,292,681,,48,1499,287,88809
HHS Regions,Region 5,2007,12,2.68279,2.95603,494,,447,975,,74,1990,218,67320
HHS Regions,Region 6,2007,12,3.04201,2.93945,248,,259,311,,35,853,130,29019
HHS Regions,Region 7,2007,12,0.861384,1.0101,49,,35,50,,15,149,74,14751
HHS Regions,Region 8,2007,12,1.19803,1.18055,70,,197,173,,47,487,92,41252
HHS Regions,Region 9,2007,12,1.85501,1.65546,363,,215,341,,61,980,209,59198
HHS Regions,Region 10,2007,12,2.93038,2.74247,49,,44,64,,7,164,33,5980
HHS Regions,Region 1,2007,13,1.55956,1.34369,35,,104,205,,33,377,113,28057
HHS Regions,Region 2,2007,13,1.90232,1.97205,135,,81,254,,7,477,78,24188
HHS Regions,Region 3,2007,13,2.51286,2.02418,123,,202,244,,37,606,96,29938
HHS Regions,Region 4,2007,13,1.06471,1.20603,340,,217,469,,29,1055,284,87477
HHS Regions,Region 5,2007,13,1.74293,1.88702,337,,281,570,,57,1245,213,65977
HHS Regions,Region 6,2007,13,2.6156,2.76906,248,,311,298,,78,935,130,33766
HHS Regions,Region 7,2007,13,0.790973,0.760934,38,,22,40,,3,103,68,13536
HHS Regions,Region 8,2007,13,0.87212,0.91342,53,,146,145,,30,374,88,40945
HHS Regions,Region 9,2007,13,1.63633,1.44462,325,,195,235,,63,818,201,56624
HHS Regions,Region 10,2007,13,5.7751,2.71524,30,,66,48,,14,158,32,5819
HHS Regions,Region 1,2007,14,1.28254,1.26369,45,,86,141,,50,322,110,25481
HHS Regions,Region 2,2007,14,1.78393,1.83667,101,,81,174,,7,363,71,19764
HHS Regions,Region 3,2007,14,2.14874,1.66354,104,,142,154,,26,426,92,25608
HHS Regions,Region 4,2007,14,0.826052,1.05897,269,,203,314,,27,813,273,76773
HHS Regions,Region 5,2007,14,1.3489,1.45677,269,,230,346,,40,885,199,60751
HHS Regions,Region 6,2007,14,2.58951,2.7325,304,,340,290,,92,1026,152,37548
HHS Regions,Region 7,2007,14,0.677013,0.609317,20,,20,43,,10,93,67,15263
HHS Regions,Region 8,2007,14,0.84805,0.741109,49,,103,110,,21,283,80,38186
HHS Regions,Region 9,2007,14,1.14133,1.20026,264,,161,211,,53,689,211,57404
HHS Regions,Region 10,2007,14,0.574248,1.12034,20,,13,20,,5,58,29,5177
HHS Regions,Region 1,2007,15,1.08734,1.15678,33,,98,110,,43,284,102,24551
HHS Regions,Region 2,2007,15,1.36359,1.41556,88,,65,119,,3,275,68,19427
HHS Regions,Region 3,2007,15,1.94874,1.42986,96,,126,123,,19,364,88,25457
HHS Regions,Region 4,2007,15,0.925107,1.16832,308,,250,376,,39,973,265,83282
HHS Regions,Region 5,2007,15,1.26974,1.37447,243,,202,326,,47,818,196,59514
HHS Regions,Region 6,2007,15,3.02539,3.00213,332,,276,348,,103,1059,149,35275
HHS Regions,Region 7,2007,15,0.661974,0.691003,35,,29,29,,6,99,66,14327
HHS Regions,Region 8,2007,15,0.460148,0.502302,35,,61,44,,28,168,74,33446
HHS Regions,Region 9,2007,15,1.75637,1.35745,240,,152,328,,56,776,208,57166
HHS Regions,Region 10,2007,15,0.518378,1.11862,19,,15,18,,1,53,24,4738
HHS Regions,Region 1,2007,16,0.944558,1.01254,35,,72,79,,28,214,96,21135
HHS Regions,Region 2,2007,16,0.99106,1.05102,66,,56,91,,6,219,66,20837
HHS Regions,Region 3,2007,16,1.58043,1.23912,59,,100,124,,26,309,85,24937
HHS Regions,Region 4,2007,16,0.789355,1.08528,291,,213,338,,25,867,254,79887
HHS Regions,Region 5,2007,16,1.11921,1.26277,243,,197,321,,39,800,194,63353
HHS Regions,Region 6,2007,16,2.1424,2.23817,231,,252,235,,74,792,145,35386
HHS Regions,Region 7,2007,16,0.605115,0.706005,38,,20,31,,6,95,62,13456
HHS Regions,Region 8,2007,16,0.516783,0.509154,36,,68,68,,26,198,81,38888
HHS Regions,Region 9,2007,16,1.21682,1.15724,232,,120,219,,54,625,200,54008
HHS Regions,Region 10,2007,16,0.671878,1.43954,26,,14,17,,3,60,23,4168
HHS Regions,Region 1,2007,17,0.627157,0.767296,21,,54,71,,34,180,94,23459
HHS Regions,Region 2,2007,17,0.849223,1.00985,68,,40,95,,3,206,61,20399
HHS Regions,Region 3,2007,17,1.44313,0.935712,57,,64,95,,8,224,81,23939
HHS Regions,Region 4,2007,17,0.715101,0.99968,285,,159,315,,22,781,252,78125
HHS Regions,Region 5,2007,17,1.06038,1.22897,220,,187,288,,42,737,186,59969
HHS Regions,Region 6,2007,17,2.21712,2.23835,207,,218,243,,57,725,128,32390
HHS Regions,Region 7,2007,17,0.495269,0.656801,27,,27,21,,8,83,59,12637
HHS Regions,Region 8,2007,17,0.271,0.33389,20,,60,32,,14,126,79,37737
HHS Regions,Region 9,2007,17,1.1378,1.01861,216,,116,197,,31,560,192,54977
HHS Regions,Region 10,2007,17,0.839337,1.93071,31,,12,29,,1,73,20,3781
HHS Regions,Region 1,2007,18,0.573971,0.60301,22,,43,36,,26,127,92,21061
HHS Regions,Region 2,2007,18,0.793414,0.878569,60,,31,75,,2,168,58,19122
HHS Regions,Region 3,2007,18,1.28227,0.784998,50,,46,79,,5,180,82,22930
HHS Regions,Region 4,2007,18,0.703601,0.972959,224,,143,221,,19,607,234,62387
HHS Regions,Region 5,2007,18,0.905078,1.08821,192,,120,251,,31,594,173,54585
HHS Regions,Region 6,2007,18,1.94261,1.95078,168,,201,237,,44,650,142,33320
HHS Regions,Region 7,2007,18,0.353551,0.560007,25,,15,20,,5,65,58,11607
HHS Regions,Region 8,2007,18,0.267124,0.33028,26,,39,39,,15,119,71,36030
HHS Regions,Region 9,2007,18,1.2138,0.98883,183,,102,170,,62,517,190,52284
HHS Regions,Region 10,2007,18,0.495933,1.25471,19,,15,15,,1,50,19,3985
